request_id,variant,latency_ms,predicted,true_label,correct
4a25b4af-d5d6-447e-8e94-f8b6cbdb432c,A,6.868,1,1,1
05a31a30-700e-4735-a014-9c0023ccc37b,B,7.393,1,1,1
2e980c8c-1187-470b-8c77-c85798317944,B,6.787,0,0,1
fd119946-67f8-4127-8a56-486d3afc69cb,B,7.065,0,0,1
b165a45c-c674-40d9-8f9b-9d200451bfc3,B,6.860,1,1,1
d0b39f43-462e-4957-8e91-7224efe5c129,B,7.139,0,0,1
06b4a70d-bccc-4a75-9f59-e254b770b54b,A,7.145,0,0,1
7bec9752-ae2e-46d8-8549-a41c8137162d,A,7.151,0,0,1
f62d2f65-6083-42bd-8ee1-0575c481b8d4,A,6.183,1,0,0
01de4ca7-fcf6-4baa-b0fa-9831fb3da6de,B,6.810,1,1,1
6df53c2e-caa7-4835-9d45-a97d18e8cd5c,A,6.223,0,0,1
94e7d1e8-dcd9-4651-939a-f81469b495bf,A,6.285,1,1,1
6d0b4a94-c988-4f55-a041-7db9f75857ee,A,6.257,0,0,1
b2de0214-cc17-4042-aeef-30edbdf8e638,B,6.916,1,1,1
540304e0-030f-429f-9bed-896dc8804bf6,A,6.877,0,0,1
6dfee0df-94a7-4c75-b044-85a39eea5c09,B,6.825,1,1,1
112bf844-de45-49ff-ab3c-b35c33fcb5df,A,6.114,0,1,0
6bf78f8d-9a5e-4080-a32a-5423f347cef3,B,7.142,0,0,1
a3b1c0d3-a7f0-46d4-811f-947ebfa09f27,B,7.202,0,0,1
44eeddc7-4378-4deb-99c8-266976d64993,A,6.390,0,0,1
e25320b3-7931-45e2-b996-ac501a3bd8f3,B,7.022,0,0,1
fb5b7398-7839-4eb9-8c34-2e11ca7208e1,A,6.537,0,0,1
909d8cca-5e03-459f-9121-36a8cd87ec53,B,6.563,0,0,1
0bc086af-7700-48cd-866c-708a45881de9,A,6.483,0,0,1
23da2698-76bf-4811-995f-7c7021982977,B,7.433,1,1,1
a7434ad7-dfc2-45a0-8027-0645d2e54393,A,6.493,1,1,1
0cd25340-1272-40c7-9e63-57bf581e6a21,A,6.302,0,0,1
abde7492-2496-46ec-a001-6c1a317a218c,A,6.559,0,0,1
de90f55d-702b-4e10-9d05-494896c634e8,A,5.798,0,0,1
dd5b09fa-b00c-4e6f-9980-b8d0ae46ddb1,B,6.286,0,0,1
0562f8d0-20fa-44bf-b23c-228e61b5f81f,A,5.780,0,0,1
4d67246c-e22d-457d-8435-c0f69919352d,A,6.351,0,0,1
e039d5c2-9182-4aa4-b66c-869812de6dbd,A,6.089,0,0,1
e081e726-09aa-4aa0-ba8f-73044f2e582c,B,7.002,0,0,1
6c54b3ff-1d4d-4f8b-aaeb-e61fe0942283,B,7.035,0,0,1
80ad442a-cae3-49df-86ba-593d3cedfc7e,B,7.425,0,0,1
8fe2b5c9-d425-4a42-b213-50a7dca1f5d2,B,6.448,0,0,1
64a1c9ba-4ee7-4397-86c2-35cb997ce781,B,7.539,0,0,1
de6921a5-ad5a-4883-8a35-b39356928ec0,B,7.445,1,0,0
c88dbc87-9bdb-4d3b-83ff-86d470bbe6af,A,7.021,0,0,1
910655d7-515e-41aa-a4e5-6ae885e12f9f,A,6.247,0,0,1
aea0d347-9bc6-44f0-9142-16511f2f95e9,B,7.166,0,1,0
b0dbc9c7-1638-4a6c-8c1f-2d47c885ee39,A,6.283,0,0,1
b470f71e-2824-469e-b0fa-df208bc87b7e,A,6.503,0,0,1
4ebd0c46-1018-4552-805e-efca96ac0e0d,A,6.371,0,0,1
eef7c21f-a25c-4ad4-8f34-30269f6d3ee5,A,6.352,0,0,1
f38b7e04-6e08-4746-97c3-7a6b9188493b,B,6.056,0,0,1
b5abc136-9f3e-45eb-b3bd-9403656892e6,A,6.030,0,0,1
3443780f-2ce8-48e6-937c-483240abb6e9,A,6.815,0,0,1
77ddadbd-db3a-4635-b846-51e61a75e6f9,B,7.014,0,0,1
f29bacb7-68fa-41c4-90e7-2ea0682cd897,B,6.540,0,0,1
aa9052f7-8bd6-4b36-968c-c94058ff8470,B,6.813,0,0,1
7dfd0ea5-e179-4b28-ad11-bbb10b9f99de,B,7.277,0,0,1
1404d1e9-ba0d-48b3-89da-6c65f96a20cc,B,6.662,0,0,1
6a14339e-cc1a-4c4a-a9ea-b8e4cab0abe3,B,6.902,0,0,1
75359baa-7249-4ef8-bffc-ba40f9a4aea9,A,6.893,0,0,1
0c934adb-b025-4105-9037-4496b428f146,B,7.171,0,0,1
5bdad18a-5fb3-4540-a8ab-d603cdb03d52,A,6.538,0,0,1
3ddb6bc4-8a1c-4b3d-878f-671b5c309b00,A,6.578,0,0,1
c7b08af7-6440-48ab-9de5-ec0627dd1984,B,7.029,0,0,1
3b5c03cc-3e95-47c3-83a7-536df9603744,B,7.108,0,0,1
b61c3404-3523-4313-bb80-a8df35c24d8b,A,6.759,0,0,1
5693e99d-f386-4696-9158-2c68a47bd06c,A,6.654,0,0,1
f4c9951b-2646-47f5-871d-ea152c458d46,B,7.627,0,0,1
55e9eb99-47bb-43f8-89c9-23c60488d948,B,7.030,0,0,1
0632e48d-bdea-4fe0-996d-7745be3ecf4f,A,7.082,0,0,1
deb49c19-a67f-4924-9b81-0cb80bd19942,A,6.541,0,0,1
97d53083-0c47-4022-9710-0d095300c5d2,B,7.648,0,0,1
2af054f2-ee74-4cda-9645-5474b6830902,A,6.799,0,0,1
d418db23-cfa9-4a1d-8331-ca9146d73874,B,7.087,0,0,1
d59f1a11-e14e-45af-8a9f-57ef02d4764a,A,6.281,0,0,1
34db7f33-7595-4d01-9f48-0cced109bc28,B,7.111,0,0,1
c2c99c6c-24c9-4fd1-8509-8f2953ff8255,B,6.753,0,0,1
a5b2ad2d-fd40-4ddd-8eae-31b4d4caa632,A,6.177,1,1,1
78d8964d-39c7-4636-b2f7-9ac3cd40193b,A,6.208,0,0,1
a0d8a33c-127c-4eaa-a80d-1c23f618c189,B,6.759,0,0,1
db55dbe6-fbf9-4394-bb01-33c54100b658,B,6.500,0,0,1
250bfb1e-8e8e-4718-9036-8ba1073072db,A,6.465,1,1,1
5c8e36f9-2cf6-4e42-9cba-7a35eca69899,B,6.404,0,0,1
402e8c52-8793-4c47-abbf-d549e902bbd4,A,6.270,0,0,1
63995838-0ad3-4fc4-8450-23a31bb7ef2e,B,7.002,0,0,1
40be7b17-f46d-423b-bd6f-e2829cfd8602,B,6.542,1,1,1
37601b34-986a-446b-8fad-9f823d841265,B,7.186,0,0,1
d1999476-86fd-445a-ae0f-ef26ca46c7e5,A,6.217,0,0,1
ef00e9f2-101e-42f3-adcd-0dcbe23d2413,B,7.712,0,0,1
9145321d-40f0-4e4e-8681-dae39bd323d6,A,6.500,0,0,1
059607f3-d496-4127-9a00-48828336e509,A,6.308,0,0,1
a360933d-ad84-43d2-a30e-13c71e42a315,A,6.676,0,0,1
4c02039d-87f3-4372-a077-0d03cae00ffe,A,6.057,0,0,1
cf165744-f95c-40b6-9e56-9cc47f299672,B,6.467,1,1,1
7da02ea0-eef6-4a84-976d-72f0f8e5fd04,B,6.405,0,0,1
2b40974d-4340-49a5-b9f8-940fefbab6cb,A,5.873,0,0,1
2ce624ee-7879-410e-b0d0-8ab4cb977990,B,7.186,0,0,1
25f6b335-83b1-4d68-ad46-c52342ca2ea4,B,7.144,0,0,1
7519070d-bb7e-47ea-8fad-8850f362a80b,B,7.406,0,0,1
a20cc0d5-34c9-4bf3-8172-88b33df18357,B,6.648,0,0,1
01bcea15-170c-44be-9b9e-c9738e8299e2,B,7.290,0,0,1
d54ee459-6a51-4cda-89a6-1539db1ff39a,A,6.488,0,0,1
c904e2e6-f755-4f1d-a23d-fea4611dc271,B,7.047,0,0,1
f4a13c49-4170-4460-a6df-bdca5052f46f,A,6.654,0,0,1
b95220b4-5d0a-423e-975c-ce897fe5da2d,A,6.741,0,0,1
10adb200-7d54-4062-8237-211e78daeaa9,A,6.061,1,1,1
8b39f77b-9201-48ad-b7ee-eebd368e1425,A,6.760,0,0,1
40dbc19a-f141-463d-894e-65fc65340f23,A,6.566,0,0,1
3892d720-57da-4364-8cc8-9640ee57f1ed,A,5.990,0,0,1
ffc6695b-6d59-4943-9a78-f745bcb1f899,B,6.682,0,0,1
2b674419-8076-4965-9231-6f9581b86851,A,8.832,0,0,1
3e69af57-a02c-436a-b9d7-3b8aac0d7b59,B,6.955,0,0,1
b0242c85-1f80-47be-a20f-eb7902c64aee,B,7.291,0,0,1
47201d21-a106-44bd-b19c-63b4476d41d1,B,7.276,0,0,1
c666bd14-7025-4c8c-b27b-5d9dea872663,B,6.562,0,0,1
52fd9f1b-4c50-469f-a680-3c5f3ea0111e,B,6.783,0,0,1
bda30982-9b23-438c-860b-0d1eae9cb00e,A,6.739,0,0,1
836e98ca-6f61-483a-9e04-5986a3089a62,A,6.958,1,1,1
df85bf6b-1b21-4ab0-8a93-231ca6b4bd24,B,6.913,0,0,1
514a52ed-def6-4556-8a83-c898616cd593,A,6.425,0,0,1
8c365b12-151e-4232-91fa-2149edd2820e,A,7.008,0,0,1
044c2f87-9e8a-4265-9b7b-5c1ee380714c,B,6.540,0,0,1
87e17f9b-3114-4957-ae24-7ab75a20f668,A,6.113,0,0,1
d3cf0196-e431-4dea-92ac-13786a3e1ac0,B,6.426,1,1,1
f2b5a0ab-a66c-4d0c-b6e3-c94f2ce48ea4,B,6.711,0,0,1
129d1750-fa48-441c-a8c6-6060a4b7d0db,A,7.823,0,0,1
fb150b3d-b5a1-4de9-bccf-be3888588b29,B,6.682,0,0,1
c6d96803-67c3-455d-ac40-5a5be4fe7f2f,A,6.341,0,0,1
134a58b1-018f-421a-bb5e-052ce39fb8a2,B,6.677,0,0,1
a8280a76-0eeb-4530-801d-fdbe71c6a422,B,6.706,0,0,1
fed270de-c8b8-45b9-bfeb-28032bc9454e,A,7.187,0,0,1
5faaaa55-5668-46b7-ba34-6612c98b4ac9,A,6.844,0,0,1
52d1810b-f4f9-49a2-b9a0-4b237f21954f,B,7.314,0,0,1
73baf0f1-5235-4795-a54c-1e7df2e4701a,A,6.546,0,0,1
050c97ad-a814-4b9b-82c3-7c7688a5252e,A,6.845,0,0,1
3be148d4-2b20-4f30-b004-4edf91521107,B,7.173,0,0,1
95c09e91-53e2-43f0-90e9-22dbc0d991ba,A,6.586,0,0,1
81163ac6-2e77-4f89-8d23-56cf0e8af095,A,6.789,0,0,1
4a149790-3d7e-4273-96ce-f33d091c22c1,A,6.836,0,0,1
0a6b828a-28bc-4129-9706-ce12d10863df,B,6.567,0,0,1
b8b611c8-9bad-46dc-9718-1d8aad310dcf,A,7.273,0,0,1
b049dbeb-b881-4fde-a9ad-258e31a29de0,B,7.106,0,0,1
ff16de2a-ac24-4597-9a96-c5e63a2be709,A,6.093,0,0,1
ff761e8b-60a6-40d1-b5be-07aa21490a2f,B,7.177,0,0,1
2fa5cd1a-d07d-4dec-a1e2-a26c0213d9bf,B,7.057,0,0,1
d9f4be29-dab4-4c4d-aaa7-d76ac15a1251,A,6.451,0,0,1
14ca45d1-9eb1-48bc-b0de-c76f46c30940,A,6.754,0,0,1
4474ae1c-af25-4638-811c-915460c6841c,A,7.156,0,0,1
c6c84c58-74ae-4e75-925c-068fbeb10371,A,7.258,0,0,1
f5d65caf-ac9b-4b8c-a099-61365ba6c35c,B,6.996,0,0,1
8ac88816-8605-4905-99b9-ed0064a67414,B,8.026,0,0,1
3e37f993-4d57-4bba-851a-ca53a6e94759,A,7.392,0,0,1
c28c1aa5-84d4-4414-b4cb-94bb06a50a60,A,7.245,0,0,1
2b51d3e7-27cf-4ad1-b625-3fe850669d10,B,7.386,0,0,1
e0ccd06a-e48d-4c89-b010-ab1fe5cd0026,B,7.057,0,0,1
c416db74-ae8f-4736-9246-b416fe9f22cd,A,7.188,1,1,1
7c3789ad-1105-4257-925b-e476d3cc9809,A,6.925,1,1,1
608500fd-2fce-4d8e-b496-0468cd841daf,B,7.017,0,0,1
ea61047d-023f-41c4-b953-45f310cc5b49,A,6.675,0,0,1
b91ec24e-49d6-48a8-b9d9-f5f6f6ffed4d,B,6.778,0,0,1
b71373f4-2349-4fd0-ab0d-42070bac8de9,B,7.426,0,0,1
78e50a22-acdc-4151-a9d0-6823b81f5b6d,A,7.467,0,0,1
07697287-3123-432d-a822-d73cd2ab5c68,B,7.872,0,0,1
c5d225b3-452f-4314-a9f4-15c0cef4cc5f,A,6.912,0,0,1
f29ff164-d94f-46c5-b9bf-01ff7b2b23a6,B,7.620,0,0,1
edde42e9-01f4-4604-ae9d-fcb3a1f96055,B,6.997,1,1,1
1418ac95-70a7-4293-b1bc-bbce724915d6,A,6.593,0,0,1
a74cfe54-b109-4d59-bfc5-c72ca991130b,A,7.179,0,0,1
59a14085-fb0c-46f2-9685-90557b647cdd,B,7.266,0,0,1
7ad52737-5c26-463a-be0c-8193b3a47a0b,A,6.637,0,0,1
8df4cfac-7fc9-49de-b060-e11e4f3b1814,A,6.927,0,0,1
ea6f0da1-3c21-4e57-b3bf-2520db8af9ee,B,7.220,1,1,1
2a343bd6-193f-40a6-bb99-b39033505cc3,B,6.881,0,0,1
345a3c18-42b0-40ac-a66e-2d69be3a6c2c,B,7.679,0,0,1
67ac5b96-5080-4619-b6eb-45973383e03b,B,7.731,0,0,1
ee432c4e-81ea-4ec9-a325-bc3948d1439e,A,6.829,0,0,1
940357da-9f32-4f21-83d7-6000520a3fec,A,6.566,0,0,1
609cb647-958a-4564-9467-d653ee9f3552,A,7.316,0,0,1
c97a460c-b126-4b45-8aa7-b2dc942a31a4,A,7.022,0,0,1
40ba7cdd-5b23-4f99-b0cd-85405b92b88f,A,6.721,0,0,1
f29f843c-b42e-4918-890d-f62baf33f702,A,7.525,0,0,1
245f482c-021c-4137-adf5-c4761ee714dd,A,6.591,0,0,1
bd588f3b-731f-4723-85ee-13ba79cd8103,A,6.593,1,1,1
e7965d99-786d-4280-92f2-9b94150b46e1,A,6.850,0,0,1
c432491b-deeb-4d59-b7be-2c7980ca9fb7,A,7.761,1,1,1
c54916c5-6e53-4f67-b64d-b5fa77e0a105,B,7.270,0,0,1
0737a66f-326e-463b-ada3-e0e96619ee15,A,7.284,0,0,1
cec4ef4d-8a2d-4fa8-a335-87f6dfda4e00,A,7.346,0,0,1
11763a3b-d73c-48da-8a66-adb32d102602,A,6.838,0,0,1
9774bcdb-eccc-4833-bbd4-5d0a28175f47,B,7.305,0,0,1
5d3d475c-0228-4a8a-9f76-cefa18645a6e,B,14.624,1,1,1
1a7925d4-1a9a-45cb-85dd-3c410a18e192,B,8.601,0,0,1
4f0fa8a9-ec8c-4cc4-b9ae-0c03a17fed80,A,7.788,0,0,1
32a5810a-fce6-410e-84a7-67c1ecd790bd,A,6.721,0,0,1
301794c2-5290-4bd5-819f-4197ea92055e,B,7.230,0,0,1
dfdeb5f1-43b9-4796-9a55-281cd9af3a39,B,7.641,0,0,1
654b40fd-346f-4f0f-a0e2-db1a81117c8a,B,7.751,0,0,1
3cea597c-8397-4fcd-8996-35bc20de054c,A,6.703,0,0,1
9e589ed1-ae9d-42a7-991b-84186275e6cb,B,7.293,0,0,1
35cf745e-1296-4c7c-b3e3-cf0eb0c26f0f,B,7.774,0,0,1
7b52c84b-bc1a-4c9d-a0f9-2d1945dddafc,B,7.368,0,0,1
7ffbfcc1-6e0a-4a97-800f-ea9d7c4e15ee,B,8.325,0,0,1
1190dff2-a62f-43dd-9176-27607ca416ec,A,8.890,1,1,1
397ef51c-171d-4f40-97bc-9bdde5238504,B,7.975,0,0,1
07abdd29-95f6-4ea5-a84d-fd7c2af6fbf5,B,8.384,0,0,1
c0cd7105-cef2-4b38-83db-adc4bafb4ac5,B,7.624,0,0,1
873b8dfe-6faf-4492-a42e-5a29ba1e5c61,A,7.336,0,0,1
7388f5fa-55e0-426f-8bec-5728def212df,B,6.716,0,0,1
79592976-d616-489f-a2c3-9084afd65766,A,6.464,0,0,1
47b6d00a-551d-4faf-83c0-4619e688688c,B,6.528,0,0,1
8e248edf-e112-467f-b2a9-e47c991942c3,A,6.564,0,0,1
b9e66e81-6bb8-4ecd-ba99-6b7fb20dd79a,B,7.539,1,1,1
07ff4a47-fd04-4844-93dd-8aca61aeb4cf,A,6.309,0,0,1
5a3bb61c-4779-4b9f-84eb-6a6fedf02ff6,B,6.449,0,0,1
d15884cd-acbe-4182-91b5-5ec5f8c8d580,A,6.595,0,0,1
31022151-60cc-4747-bcd3-6b0e91dcf07b,A,5.823,0,0,1
54e66529-846a-4545-849e-5d07c33a1477,A,6.570,1,1,1
bdd2e2fc-777e-4846-a586-32eea6103984,A,6.038,0,0,1
f3b1d1d8-85d1-4363-865e-8fb8fcbe228b,A,5.965,1,1,1
c7b03ffe-2810-4f7e-92e0-58244c6a9bce,A,5.959,0,0,1
19cd5729-c15c-4fb1-8761-477fbd81fafb,A,6.465,0,0,1
ca5c9363-60bb-4fbe-b4b7-ecde506eb0e5,A,6.875,0,1,0
c2a1fc6d-d2ad-4768-88ec-1fe24bd3cb77,A,7.144,0,0,1
d4607f37-d01f-42a6-be09-1a7eac3fb2cf,A,6.086,1,1,1
ac2c30b6-764a-485b-96e7-dfe4753e46b4,A,6.309,1,1,1
698117f1-5e16-4692-9b6c-c3bdbcc9f58a,A,5.907,0,0,1
b0ec1596-3eef-4091-97e5-b13fbd902e1b,A,6.443,0,0,1
2b133a12-b6fa-4380-8c5c-d04f12279c00,B,7.086,0,0,1
b6056b3d-36e5-441b-aaa5-841d0992157f,B,6.650,1,1,1
bb8284e4-5081-433c-9537-a1c779cacb38,B,6.836,0,0,1
547fa19d-39b1-4139-8ca0-5a3b2f7e58f1,A,9.159,0,0,1
6eb8a76a-e2a8-4ad6-9a93-176176f8f93b,B,6.571,0,0,1
dbb5453b-d33a-40df-9168-d194443ddc1b,B,6.814,0,1,0
2b9eb1ce-8f7b-47ad-903e-0eb980874ae7,A,5.931,1,1,1
cc7169a6-0b21-4d2f-8b1b-944f9ae3c773,A,6.317,0,0,1
f352b8d0-669e-44f1-b98a-d705fe0707ea,B,6.524,0,0,1
be280c3a-dfd0-4ae6-a556-8bb706dfca41,A,5.976,0,0,1
f53d79ff-6a0e-4ca9-8797-509676be1f15,B,6.576,0,0,1
6966c17d-7332-4021-9cfa-1554d289625b,A,6.544,0,0,1
2d7de5db-ede5-4186-878b-34ec803be07a,A,5.701,1,1,1
7b651be0-523b-4240-9da8-24fc66691e1a,A,6.290,1,1,1
d1749ab2-7449-49e0-9502-57b2e2397941,B,6.845,0,0,1
280c5fb9-fb19-47ac-b995-815ff405515c,A,6.101,0,0,1
3cd74fe5-435a-4c80-ac40-31bc1401292e,A,6.225,0,0,1
1dd5a9bd-353c-4866-9fee-269643e30b7f,B,6.419,0,0,1
e4f3984d-de1c-45c5-aec5-57e37004333b,B,6.244,0,0,1
70c80022-4401-4b81-8e5c-22784e00bfe5,A,6.207,0,0,1
6831da7a-293a-4829-80af-b46645821670,A,5.884,0,0,1
8ce92585-a0a8-4d4d-9e52-c33234225563,B,6.535,0,0,1
73fae62b-673e-4029-a4a1-8bf326be9063,B,6.156,0,0,1
211a9b82-4298-4a76-b660-743a0bfb08c5,A,6.176,1,1,1
ae18f895-d3a5-48a1-a7a8-0e1ea839e6d0,A,6.199,1,1,1
89fcfdbb-021d-4fa6-b1b0-4d4950646716,B,6.827,0,0,1
02423778-27c9-4d60-9332-665dc992744a,B,6.579,0,0,1
1be0d1e5-0649-4827-8f27-182392c4d6f5,A,6.330,0,0,1
76063aa6-8cc1-45a9-bce5-b9b4c4c4557a,B,6.670,0,0,1
b82d1a17-e668-43ec-89e8-791629400fe5,A,5.987,0,0,1
df11c7e4-938c-48cb-98b3-34f793d2d40e,B,6.028,0,0,1
19473314-fffa-4f50-860a-9e1719e30334,A,5.824,0,0,1
2d2e7921-6851-48b5-bc55-faaad895666f,A,5.750,0,0,1
d1f7c4f2-56c8-4023-9e36-7ebd6447d3e6,B,6.348,0,0,1
27969895-a941-4b2c-a361-9c62b938d5ec,B,6.838,0,0,1
6223b0f1-ed8c-4141-bff8-93f7c68809a1,A,6.037,0,0,1
3d9883c6-a7a9-42e3-ab2d-8956efdb4d1e,B,6.964,0,0,1
c188d7f5-9066-452a-9899-d82251631cf9,A,6.234,1,1,1
402bd58e-4efe-4e9e-9c2a-89a4466239f4,B,6.690,0,0,1
f8a567d2-5fa9-4ead-9898-13eca0693044,B,6.632,0,0,1
5b71e1f0-8b30-4548-be67-86221dfef476,B,6.891,0,0,1
4ab41db4-af76-4e32-8d76-2c1482476033,B,6.579,0,0,1
dbd8dba0-d4b7-405e-8fa1-79fd5670d01d,A,6.057,0,0,1
0d07a17c-e8c5-4410-8fae-200346a8a61d,A,6.013,0,0,1
a1a1949e-5918-4e4a-88c0-b588c6e45f45,A,6.302,0,0,1
7e11a01d-ca8c-4b9c-a9ee-df566d732154,B,6.462,0,0,1
61019bec-6424-4772-a792-eac77d116cdf,A,6.282,0,0,1
1dd674f0-712c-4d47-92b8-e32337e1d68b,A,6.038,0,0,1
362d9a44-8400-4416-a370-fa461c4051a6,B,6.403,0,0,1
e1e12430-f68b-4518-8321-a520338c96b8,A,6.538,0,0,1
4d6faaff-a305-45a9-9937-64e458e69d6c,A,5.949,0,0,1
5d8f9410-3656-4c80-8059-37e43ab5c6cf,A,5.724,0,0,1
d9baddb0-cb00-4827-b428-27fcd14d2881,B,6.510,0,0,1
e6625e4e-8c33-4960-9ae2-f997b5892170,B,6.225,0,0,1
c7b0ff26-08ff-46a9-9758-1d829f0ddcbc,B,6.910,1,1,1
641c038f-c432-4693-9ab5-67920e82b057,A,6.846,0,0,1
2d20bbba-99a5-4444-90df-0c4a0b30b592,A,9.097,1,1,1
e85e6eeb-0959-4fea-8e18-2beaf1a3405d,A,6.147,0,0,1
0ced9415-4c9f-4946-adfd-cc8f2872df58,A,6.589,0,0,1
a0359228-f66d-4cbb-8bb3-6db3a513bb0a,A,5.874,0,0,1
600c7a4f-50a2-4e6c-a3ee-d2ce599767ef,A,5.797,0,0,1
99228bd8-49bd-4d9f-80b0-bd7d1a61671e,B,6.422,0,0,1
8aeb1d08-8fce-4f41-8201-8cdcc1f28c5e,B,6.822,0,0,1
c1645978-52e9-4786-83e9-da2391ba58c1,A,5.910,0,0,1
674ad3aa-9101-440d-8024-dedbb470d87e,B,6.563,0,0,1
438e82d8-0095-44cc-9658-6f97ae6de3bb,B,6.594,0,0,1
